id,nombre,categoria,precio_ars,stock,descripcion,marca,modelo,color,material,peso_gramos,dimensiones,garantia_meses,uso_recomendado,caracteristicas_extra,tags,descripcion_rica,origen,contenido_caja,garantia_detalle
RAM0075,Memoria ram Crucial Pro DDR5 5600 16GB Negro,memoria ram,84000,9,"Memoria RAM Crucial Pro DDR5 5600 16GB. 16GB, 8GB. peso 32g. dimensiones 13.7x3.5x0.7 cm. Garantia oficial 120 meses.",Crucial,Pro DDR5 5600 16GB,Negro,PCB y aluminio,32,13.7x3.5x0.7 cm,120,Gaming y productividad,"16GB, 8GB","16gb, 5600, crucial, ddr5, gamer, gaming, gaming y productividad, memoria, memoria ram, modulo de memoria, nueva generacion, pro, pro ddr5 5600 16gb, ram, ram ddr5","Memoria RAM Crucial Pro DDR5 5600 16GB. 16GB, 8GB. peso 32g. dimensiones 13.7x3.5x0.7 cm. Garantia oficial 120 meses.",Marca Crucial de Estados Unidos. Fabricado en Taiwan o China segun linea.,Modulo o kit de memoria en blister sellado,"Garantia oficial Crucial de 120 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
RAM0076,Memoria ram Crucial Pro DDR5 5600 16GB Blanco,memoria ram,84000,0,"Memoria RAM Crucial Pro DDR5 5600 16GB. 16GB, 8GB. peso 94g. dimensiones 12.9x3.7x0.7 cm. Garantia oficial 120 meses.",Crucial,Pro DDR5 5600 16GB,Blanco,PCB y aluminio,94,12.9x3.7x0.7 cm,120,Gaming y productividad,"16GB, 8GB","16gb, 5600, blanco, crucial, ddr5, gamer, gaming, gaming y productividad, memoria, memoria ram, modulo de memoria, nueva generacion, pro, pro ddr5 5600 16gb, ram, ram ddr5","Memoria RAM Crucial Pro DDR5 5600 16GB. 16GB, 8GB. peso 94g. dimensiones 12.9x3.7x0.7 cm. Garantia oficial 120 meses.",Marca Crucial de Estados Unidos. Fabricado en Taiwan o China segun linea.,Modulo o kit de memoria en blister sellado,"Garantia oficial Crucial de 120 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
RAM0077,Memoria ram Crucial Pro DDR5 5600 32GB Negro,memoria ram,100500,7,"Memoria RAM Crucial Pro DDR5 5600 32GB. 32GB, 8GB. peso 39g. dimensiones 11.8x3.1x0.6 cm. Garantia oficial 120 meses.",Crucial,Pro DDR5 5600 32GB,Negro,PCB y aluminio,39,11.8x3.1x0.6 cm,120,Gaming y productividad,"32GB, 8GB","32gb, 5600, crucial, ddr5, gamer, gaming, gaming y productividad, memoria, memoria ram, modulo de memoria, nueva generacion, pro, pro ddr5 5600 32gb, ram, ram ddr5","Memoria RAM Crucial Pro DDR5 5600 32GB. 32GB, 8GB. peso 39g. dimensiones 11.8x3.1x0.6 cm. Garantia oficial 120 meses.",Marca Crucial de Estados Unidos. Fabricado en Taiwan o China segun linea.,Modulo o kit de memoria en blister sellado,"Garantia oficial Crucial de 120 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
RAM0078,Memoria ram Crucial Pro DDR5 5600 32GB Blanco,memoria ram,100500,19,"Memoria RAM Crucial Pro DDR5 5600 32GB. 32GB, 8GB. peso 31g. dimensiones 12.1x3.2x0.7 cm. Garantia oficial 120 meses.",Crucial,Pro DDR5 5600 32GB,Blanco,PCB y aluminio,31,12.1x3.2x0.7 cm,120,Gaming y productividad,"32GB, 8GB","32gb, 5600, blanco, crucial, ddr5, gamer, gaming, gaming y productividad, memoria, memoria ram, modulo de memoria, nueva generacion, pro, pro ddr5 5600 32gb, ram, ram ddr5","Memoria RAM Crucial Pro DDR5 5600 32GB. 32GB, 8GB. peso 31g. dimensiones 12.1x3.2x0.7 cm. Garantia oficial 120 meses.",Marca Crucial de Estados Unidos. Fabricado en Taiwan o China segun linea.,Modulo o kit de memoria en blister sellado,"Garantia oficial Crucial de 120 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
RAM0079,Memoria ram TeamGroup T-Force Delta RGB DDR5 8GB Negro,memoria ram,100500,1,"Memoria RAM TeamGroup T-Force Delta RGB DDR5 8GB. 8GB, 8GB. peso 81g. dimensiones 12.5x3.6x0.7 cm. Garantia oficial 120 meses.",TeamGroup,T-Force Delta RGB DDR5 8GB,Negro,PCB y aluminio,81,12.5x3.6x0.7 cm,120,Gaming y productividad,"8GB, 8GB","8gb, ddr5, delta, gamer, gaming, gaming y productividad, iluminado, led rgb, luces, memoria, memoria ram, modulo de memoria, nueva generacion, ram, ram ddr5, rgb, t-force, t-force delta rgb ddr5 8gb, teamgroup","Memoria RAM TeamGroup T-Force Delta RGB DDR5 8GB. 8GB, 8GB. peso 81g. dimensiones 12.5x3.6x0.7 cm. Garantia oficial 120 meses.",Marca TeamGroup de Taiwan. Fabricado en Taiwan o China segun linea.,Modulo o kit de memoria en blister sellado,"Garantia oficial TeamGroup de 120 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
RAM0080,Memoria ram TeamGroup T-Force Delta RGB DDR5 8GB Blanco,memoria ram,100500,20,"Memoria RAM TeamGroup T-Force Delta RGB DDR5 8GB. 8GB, 8GB. peso 35g. dimensiones 12.6x3.1x0.7 cm. Garantia oficial 120 meses.",TeamGroup,T-Force Delta RGB DDR5 8GB,Blanco,PCB y aluminio,35,12.6x3.1x0.7 cm,120,Gaming y productividad,"8GB, 8GB","8gb, blanco, ddr5, delta, gamer, gaming, gaming y productividad, iluminado, led rgb, luces, memoria, memoria ram, modulo de memoria, nueva generacion, ram, ram ddr5, rgb, t-force, t-force delta rgb ddr5 8gb, teamgroup","Memoria RAM TeamGroup T-Force Delta RGB DDR5 8GB. 8GB, 8GB. peso 35g. dimensiones 12.6x3.1x0.7 cm. Garantia oficial 120 meses.",Marca TeamGroup de Taiwan. Fabricado en Taiwan o China segun linea.,Modulo o kit de memoria en blister sellado,"Garantia oficial TeamGroup de 120 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
RAM0081,Memoria ram TeamGroup T-Force Delta RGB DDR5 16GB Negro,memoria ram,112000,20,"Memoria RAM TeamGroup T-Force Delta RGB DDR5 16GB. 16GB, 8GB. peso 89g. dimensiones 13.0x3.5x0.7 cm. Garantia oficial 120 meses.",TeamGroup,T-Force Delta RGB DDR5 16GB,Negro,PCB y aluminio,89,13.0x3.5x0.7 cm,120,Gaming y productividad,"16GB, 8GB","16gb, ddr5, delta, gamer, gaming, gaming y productividad, iluminado, led rgb, luces, memoria, memoria ram, modulo de memoria, nueva generacion, ram, ram ddr5, rgb, t-force, t-force delta rgb ddr5 16gb, teamgroup","Memoria RAM TeamGroup T-Force Delta RGB DDR5 16GB. 16GB, 8GB. peso 89g. dimensiones 13.0x3.5x0.7 cm. Garantia oficial 120 meses.",Marca TeamGroup de Taiwan. Fabricado en Taiwan o China segun linea.,Modulo o kit de memoria en blister sellado,"Garantia oficial TeamGroup de 120 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
RAM0082,Memoria ram TeamGroup T-Force Delta RGB DDR5 16GB Blanco,memoria ram,112000,0,"Memoria RAM TeamGroup T-Force Delta RGB DDR5 16GB. 16GB, 8GB. peso 83g. dimensiones 12.5x3.5x0.7 cm. Garantia oficial 120 meses.",TeamGroup,T-Force Delta RGB DDR5 16GB,Blanco,PCB y aluminio,83,12.5x3.5x0.7 cm,120,Gaming y productividad,"16GB, 8GB","16gb, blanco, ddr5, delta, gamer, gaming, gaming y productividad, iluminado, led rgb, luces, memoria, memoria ram, modulo de memoria, nueva generacion, ram, ram ddr5, rgb, t-force, t-force delta rgb ddr5 16gb, teamgroup","Memoria RAM TeamGroup T-Force Delta RGB DDR5 16GB. 16GB, 8GB. peso 83g. dimensiones 12.5x3.5x0.7 cm. Garantia oficial 120 meses.",Marca TeamGroup de Taiwan. Fabricado en Taiwan o China segun linea.,Modulo o kit de memoria en blister sellado,"Garantia oficial TeamGroup de 120 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
RAM0083,Memoria ram TeamGroup T-Force Delta RGB DDR5 32GB Negro,memoria ram,136000,24,"Memoria RAM TeamGroup T-Force Delta RGB DDR5 32GB. 32GB, 8GB. peso 97g. dimensiones 12.1x3.1x0.7 cm. Garantia oficial 120 meses.",TeamGroup,T-Force Delta RGB DDR5 32GB,Negro,PCB y aluminio,97,12.1x3.1x0.7 cm,120,Gaming y productividad,"32GB, 8GB","32gb, ddr5, delta, gamer, gaming, gaming y productividad, iluminado, led rgb, luces, memoria, memoria ram, modulo de memoria, nueva generacion, ram, ram ddr5, rgb, t-force, t-force delta rgb ddr5 32gb, teamgroup","Memoria RAM TeamGroup T-Force Delta RGB DDR5 32GB. 32GB, 8GB. peso 97g. dimensiones 12.1x3.1x0.7 cm. Garantia oficial 120 meses.",Marca TeamGroup de Taiwan. Fabricado en Taiwan o China segun linea.,Modulo o kit de memoria en blister sellado,"Garantia oficial TeamGroup de 120 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
RAM0084,Memoria ram TeamGroup T-Force Delta RGB DDR5 32GB Blanco,memoria ram,136000,25,"Memoria RAM TeamGroup T-Force Delta RGB DDR5 32GB. 32GB, 8GB. peso 117g. dimensiones 12.6x3.3x0.7 cm. Garantia oficial 120 meses.",TeamGroup,T-Force Delta RGB DDR5 32GB,Blanco,PCB y aluminio,117,12.6x3.3x0.7 cm,120,Gaming y productividad,"32GB, 8GB","32gb, blanco, ddr5, delta, gamer, gaming, gaming y productividad, iluminado, led rgb, luces, memoria, memoria ram, modulo de memoria, nueva generacion, ram, ram ddr5, rgb, t-force, t-force delta rgb ddr5 32gb, teamgroup","Memoria RAM TeamGroup T-Force Delta RGB DDR5 32GB. 32GB, 8GB. peso 117g. dimensiones 12.6x3.3x0.7 cm. Garantia oficial 120 meses.",Marca TeamGroup de Taiwan. Fabricado en Taiwan o China segun linea.,Modulo o kit de memoria en blister sellado,"Garantia oficial TeamGroup de 120 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
RAM0085,Memoria ram ADATA XPG Spectrix DDR4 3600 8GB Negro,memoria ram,53000,18,"Memoria RAM ADATA XPG Spectrix DDR4 3600 8GB. 8GB, 8GB. peso 109g. dimensiones 14.3x3.5x0.7 cm. Garantia oficial 120 meses.",ADATA,XPG Spectrix DDR4 3600 8GB,Negro,PCB y aluminio,109,14.3x3.5x0.7 cm,120,Gaming y productividad,"8GB, 8GB","3600, 8gb, adata, ddr4, gamer, gaming, gaming y productividad, memoria, memoria ram, modulo de memoria, ram, ram ddr4, spectrix, xpg, xpg spectrix ddr4 3600 8gb","Memoria RAM ADATA XPG Spectrix DDR4 3600 8GB. 8GB, 8GB. peso 109g. dimensiones 14.3x3.5x0.7 cm. Garantia oficial 120 meses.",Marca ADATA de Taiwan. Fabricado en Taiwan o China segun linea.,Modulo o kit de memoria en blister sellado,"Garantia oficial ADATA de 120 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
RAM0086,Memoria ram ADATA XPG Spectrix DDR4 3600 8GB Blanco,memoria ram,53000,9,"Memoria RAM ADATA XPG Spectrix DDR4 3600 8GB. 8GB, 8GB. peso 113g. dimensiones 12.9x3.1x0.7 cm. Garantia oficial 120 meses.",ADATA,XPG Spectrix DDR4 3600 8GB,Blanco,PCB y aluminio,113,12.9x3.1x0.7 cm,120,Gaming y productividad,"8GB, 8GB","3600, 8gb, adata, blanco, ddr4, gamer, gaming, gaming y productividad, memoria, memoria ram, modulo de memoria, ram, ram ddr4, spectrix, xpg, xpg spectrix ddr4 3600 8gb","Memoria RAM ADATA XPG Spectrix DDR4 3600 8GB. 8GB, 8GB. peso 113g. dimensiones 12.9x3.1x0.7 cm. Garantia oficial 120 meses.",Marca ADATA de Taiwan. Fabricado en Taiwan o China segun linea.,Modulo o kit de memoria en blister sellado,"Garantia oficial ADATA de 120 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
RAM0087,Memoria ram ADATA XPG Spectrix DDR4 3600 16GB Negro,memoria ram,63500,23,"Memoria RAM ADATA XPG Spectrix DDR4 3600 16GB. 16GB, 8GB. peso 46g. dimensiones 12.4x3.4x0.8 cm. Garantia oficial 120 meses.",ADATA,XPG Spectrix DDR4 3600 16GB,Negro,PCB y aluminio,46,12.4x3.4x0.8 cm,120,Gaming y productividad,"16GB, 8GB","16gb, 3600, adata, ddr4, gamer, gaming, gaming y productividad, memoria, memoria ram, modulo de memoria, ram, ram ddr4, spectrix, xpg, xpg spectrix ddr4 3600 16gb","Memoria RAM ADATA XPG Spectrix DDR4 3600 16GB. 16GB, 8GB. peso 46g. dimensiones 12.4x3.4x0.8 cm. Garantia oficial 120 meses.",Marca ADATA de Taiwan. Fabricado en Taiwan o China segun linea.,Modulo o kit de memoria en blister sellado,"Garantia oficial ADATA de 120 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
RAM0088,Memoria ram ADATA XPG Spectrix DDR4 3600 16GB Blanco,memoria ram,63500,0,"Memoria RAM ADATA XPG Spectrix DDR4 3600 16GB. 16GB, 8GB. peso 76g. dimensiones 12.9x3.5x0.7 cm. Garantia oficial 120 meses.",ADATA,XPG Spectrix DDR4 3600 16GB,Blanco,PCB y aluminio,76,12.9x3.5x0.7 cm,120,Gaming y productividad,"16GB, 8GB","16gb, 3600, adata, blanco, ddr4, gamer, gaming, gaming y productividad, memoria, memoria ram, modulo de memoria, ram, ram ddr4, spectrix, xpg, xpg spectrix ddr4 3600 16gb","Memoria RAM ADATA XPG Spectrix DDR4 3600 16GB. 16GB, 8GB. peso 76g. dimensiones 12.9x3.5x0.7 cm. Garantia oficial 120 meses.",Marca ADATA de Taiwan. Fabricado en Taiwan o China segun linea.,Modulo o kit de memoria en blister sellado,"Garantia oficial ADATA de 120 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
RAM0089,Memoria ram ADATA XPG Spectrix DDR4 3600 32GB Negro,memoria ram,69000,21,"Memoria RAM ADATA XPG Spectrix DDR4 3600 32GB. 32GB, 8GB. peso 47g. dimensiones 13.7x3.1x0.6 cm. Garantia oficial 120 meses.",ADATA,XPG Spectrix DDR4 3600 32GB,Negro,PCB y aluminio,47,13.7x3.1x0.6 cm,120,Gaming y productividad,"32GB, 8GB","32gb, 3600, adata, ddr4, gamer, gaming, gaming y productividad, memoria, memoria ram, modulo de memoria, ram, ram ddr4, spectrix, xpg, xpg spectrix ddr4 3600 32gb","Memoria RAM ADATA XPG Spectrix DDR4 3600 32GB. 32GB, 8GB. peso 47g. dimensiones 13.7x3.1x0.6 cm. Garantia oficial 120 meses.",Marca ADATA de Taiwan. Fabricado en Taiwan o China segun linea.,Modulo o kit de memoria en blister sellado,"Garantia oficial ADATA de 120 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
RAM0090,Memoria ram ADATA XPG Spectrix DDR4 3600 32GB Blanco,memoria ram,69000,0,"Memoria RAM ADATA XPG Spectrix DDR4 3600 32GB. 32GB, 8GB. peso 107g. dimensiones 13.0x3.4x0.7 cm. Garantia oficial 120 meses.",ADATA,XPG Spectrix DDR4 3600 32GB,Blanco,PCB y aluminio,107,13.0x3.4x0.7 cm,120,Gaming y productividad,"32GB, 8GB","32gb, 3600, adata, blanco, ddr4, gamer, gaming, gaming y productividad, memoria, memoria ram, modulo de memoria, ram, ram ddr4, spectrix, xpg, xpg spectrix ddr4 3600 32gb","Memoria RAM ADATA XPG Spectrix DDR4 3600 32GB. 32GB, 8GB. peso 107g. dimensiones 13.0x3.4x0.7 cm. Garantia oficial 120 meses.",Marca ADATA de Taiwan. Fabricado en Taiwan o China segun linea.,Modulo o kit de memoria en blister sellado,"Garantia oficial ADATA de 120 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
RAM0091,Memoria ram Patriot Viper Steel DDR4 3600 8GB Negro,memoria ram,48000,5,"Memoria RAM Patriot Viper Steel DDR4 3600 8GB. 8GB, 8GB. peso 97g. dimensiones 14.0x3.6x0.7 cm. Garantia oficial 120 meses.",Patriot,Viper Steel DDR4 3600 8GB,Negro,PCB y aluminio,97,14.0x3.6x0.7 cm,120,Gaming y productividad,"8GB, 8GB","3600, 8gb, ddr4, gamer, gaming, gaming y productividad, memoria, memoria ram, modulo de memoria, patriot, ram, ram ddr4, steel, viper, viper steel ddr4 3600 8gb","Memoria RAM Patriot Viper Steel DDR4 3600 8GB. 8GB, 8GB. peso 97g. dimensiones 14.0x3.6x0.7 cm. Garantia oficial 120 meses.",Marca Patriot de Estados Unidos. Fabricado en Taiwan o China segun linea.,Modulo o kit de memoria en blister sellado,"Garantia oficial Patriot de 120 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
RAM0092,Memoria ram Patriot Viper Steel DDR4 3600 8GB Blanco,memoria ram,48000,1,"Memoria RAM Patriot Viper Steel DDR4 3600 8GB. 8GB, 8GB. peso 57g. dimensiones 13.5x3.4x0.8 cm. Garantia oficial 120 meses.",Patriot,Viper Steel DDR4 3600 8GB,Blanco,PCB y aluminio,57,13.5x3.4x0.8 cm,120,Gaming y productividad,"8GB, 8GB","3600, 8gb, blanco, ddr4, gamer, gaming, gaming y productividad, memoria, memoria ram, modulo de memoria, patriot, ram, ram ddr4, steel, viper, viper steel ddr4 3600 8gb","Memoria RAM Patriot Viper Steel DDR4 3600 8GB. 8GB, 8GB. peso 57g. dimensiones 13.5x3.4x0.8 cm. Garantia oficial 120 meses.",Marca Patriot de Estados Unidos. Fabricado en Taiwan o China segun linea.,Modulo o kit de memoria en blister sellado,"Garantia oficial Patriot de 120 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
RAM0093,Memoria ram Patriot Viper Steel DDR4 3600 16GB Negro,memoria ram,58000,12,"Memoria RAM Patriot Viper Steel DDR4 3600 16GB. 16GB, 8GB. peso 33g. dimensiones 12.7x3.2x0.7 cm. Garantia oficial 120 meses.",Patriot,Viper Steel DDR4 3600 16GB,Negro,PCB y aluminio,33,12.7x3.2x0.7 cm,120,Gaming y productividad,"16GB, 8GB","16gb, 3600, ddr4, gamer, gaming, gaming y productividad, memoria, memoria ram, modulo de memoria, patriot, ram, ram ddr4, steel, viper, viper steel ddr4 3600 16gb","Memoria RAM Patriot Viper Steel DDR4 3600 16GB. 16GB, 8GB. peso 33g. dimensiones 12.7x3.2x0.7 cm. Garantia oficial 120 meses.",Marca Patriot de Estados Unidos. Fabricado en Taiwan o China segun linea.,Modulo o kit de memoria en blister sellado,"Garantia oficial Patriot de 120 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
RAM0094,Memoria ram Patriot Viper Steel DDR4 3600 16GB Blanco,memoria ram,58000,4,"Memoria RAM Patriot Viper Steel DDR4 3600 16GB. 16GB, 8GB. peso 116g. dimensiones 11.7x3.6x0.8 cm. Garantia oficial 120 meses.",Patriot,Viper Steel DDR4 3600 16GB,Blanco,PCB y aluminio,116,11.7x3.6x0.8 cm,120,Gaming y productividad,"16GB, 8GB","16gb, 3600, blanco, ddr4, gamer, gaming, gaming y productividad, memoria, memoria ram, modulo de memoria, patriot, ram, ram ddr4, steel, viper, viper steel ddr4 3600 16gb","Memoria RAM Patriot Viper Steel DDR4 3600 16GB. 16GB, 8GB. peso 116g. dimensiones 11.7x3.6x0.8 cm. Garantia oficial 120 meses.",Marca Patriot de Estados Unidos. Fabricado en Taiwan o China segun linea.,Modulo o kit de memoria en blister sellado,"Garantia oficial Patriot de 120 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
RAM0095,Memoria ram Patriot Viper Steel DDR4 3600 32GB Negro,memoria ram,68500,2,"Memoria RAM Patriot Viper Steel DDR4 3600 32GB. 32GB, 8GB. peso 114g. dimensiones 12.7x3.7x0.7 cm. Garantia oficial 120 meses.",Patriot,Viper Steel DDR4 3600 32GB,Negro,PCB y aluminio,114,12.7x3.7x0.7 cm,120,Gaming y productividad,"32GB, 8GB","32gb, 3600, ddr4, gamer, gaming, gaming y productividad, memoria, memoria ram, modulo de memoria, patriot, ram, ram ddr4, steel, viper, viper steel ddr4 3600 32gb","Memoria RAM Patriot Viper Steel DDR4 3600 32GB. 32GB, 8GB. peso 114g. dimensiones 12.7x3.7x0.7 cm. Garantia oficial 120 meses.",Marca Patriot de Estados Unidos. Fabricado en Taiwan o China segun linea.,Modulo o kit de memoria en blister sellado,"Garantia oficial Patriot de 120 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
RAM0096,Memoria ram Patriot Viper Steel DDR4 3600 32GB Blanco,memoria ram,68500,21,"Memoria RAM Patriot Viper Steel DDR4 3600 32GB. 32GB, 8GB. peso 60g. dimensiones 11.8x3.1x0.7 cm. Garantia oficial 120 meses.",Patriot,Viper Steel DDR4 3600 32GB,Blanco,PCB y aluminio,60,11.8x3.1x0.7 cm,120,Gaming y productividad,"32GB, 8GB","32gb, 3600, blanco, ddr4, gamer, gaming, gaming y productividad, memoria, memoria ram, modulo de memoria, patriot, ram, ram ddr4, steel, viper, viper steel ddr4 3600 32gb","Memoria RAM Patriot Viper Steel DDR4 3600 32GB. 32GB, 8GB. peso 60g. dimensiones 11.8x3.1x0.7 cm. Garantia oficial 120 meses.",Marca Patriot de Estados Unidos. Fabricado en Taiwan o China segun linea.,Modulo o kit de memoria en blister sellado,"Garantia oficial Patriot de 120 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
